,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
253,2019-09-18,107.83,107.841,107.979,107.83,375,4044756.0,0.14,-0.07,-0.078,0.71
254,2019-09-19,107.839,107.799,107.901,107.788,413,4452505.0,0.1,-0.04,-0.042,0.78
255,2019-09-20,107.781,107.813,107.813,107.781,235,2533268.0,0.03,0.01,0.014,0.44
256,2019-09-23,107.83,107.825,107.891,107.638,539,5812535.0,0.23,0.01,0.012,1.02
257,2019-09-24,107.803,107.799,107.856,107.76,418,4509788.0,0.09,-0.02,-0.026,0.79
258,2019-09-25,107.799,107.79,107.801,107.768,263,2834669.0,0.03,-0.01,-0.009,0.5
259,2019-09-26,107.735,107.53,107.742,107.51,218,2346529.0,0.22,-0.24,-0.26,0.41
260,2019-09-27,107.51,107.424,107.63,107.424,132,1419175.0,0.19,-0.1,-0.106,0.25
261,2019-09-30,107.422,107.43,107.583,107.254,411,4413664.0,0.31,0.01,0.006,0.77
262,2019-10-08,107.4,107.539,107.539,107.4,491,5277724.0,0.13,0.1,0.109,0.93
263,2019-10-09,107.602,107.701,107.72,107.602,548,5902242.0,0.11,0.15,0.162,1.03
264,2019-10-10,107.719,107.72,107.768,107.65,498,5365355.0,0.11,0.02,0.019,0.94
265,2019-10-11,107.53,107.598,107.661,107.519,180,1936843.0,0.13,-0.11,-0.122,0.34
266,2019-10-14,107.598,107.535,107.601,107.406,419,4505966.0,0.18,-0.06,-0.063,0.79
267,2019-10-15,107.625,107.524,107.625,107.453,206,2215005.0,0.16,-0.01,-0.011,0.39
268,2019-10-16,107.49,107.491,107.52,107.482,117,1257657.0,0.04,-0.03,-0.033,0.22
269,2019-10-17,107.49,107.51,107.511,107.471,161,1730824.0,0.04,0.02,0.019,0.3
270,2019-10-18,107.66,107.419,107.66,107.4,370,3977475.0,0.24,-0.08,-0.091,0.7
271,2019-10-21,107.419,107.25,107.419,107.249,227,2436290.0,0.16,-0.16,-0.169,0.43
272,2019-10-22,107.171,107.12,107.171,107.119,349,3741893.0,0.05,-0.12,-0.13,0.66
273,2019-10-23,107.163,107.141,107.163,107.14,180,1928645.0,0.02,0.02,0.021,0.34
274,2019-10-24,107.64,107.176,107.64,107.176,202,2165779.0,0.43,0.03,0.035,0.38
275,2019-10-25,107.175,107.122,107.175,107.111,413,4424460.0,0.06,-0.05,-0.054,0.78
276,2019-10-28,107.122,106.921,107.122,106.92,461,4930974.0,0.19,-0.19,-0.201,0.87
277,2019-10-29,106.723,106.649,106.916,106.6,444,4736278.0,0.3,-0.25,-0.272,0.84
278,2019-10-30,106.7,106.5,106.7,106.499,121,1294867.0,0.19,-0.14,-0.149,0.23
279,2019-10-31,106.7,106.651,106.7,106.511,408,4348939.0,0.18,0.14,0.151,0.77
280,2019-11-01,106.7,106.741,106.845,106.7,510,5441118.0,0.14,0.08,0.09,0.96
281,2019-11-04,106.551,106.674,106.741,106.551,560,5974062.0,0.18,-0.06,-0.067,1.06
282,2019-11-05,106.603,106.8,106.8,106.603,652,6964192.0,0.18,0.12,0.126,1.23
283,2019-11-06,106.76,106.901,106.949,106.76,345,3687783.0,0.18,0.09,0.101,0.65
284,2019-11-07,106.9,106.88,106.98,106.86,383,4094443.0,0.11,-0.02,-0.021,0.72
285,2019-11-08,106.86,106.715,106.86,106.71,800,8541405.0,0.14,-0.15,-0.165,1.51
286,2019-11-11,106.801,106.881,106.995,106.717,1320,14096289.0,0.26,0.16,0.166,2.49
287,2019-11-12,106.923,106.948,106.996,106.923,649,6942074.0,0.07,0.06,0.067,1.22
288,2019-11-13,107.049,107.096,107.097,107.049,754,8072724.0,0.04,0.14,0.148,1.42
289,2019-11-14,107.144,107.212,107.249,107.096,966,10355389.0,0.14,0.11,0.116,1.82
290,2019-11-15,107.215,107.241,107.299,107.17,496,5318946.0,0.12,0.03,0.029,0.93
291,2019-11-18,107.268,107.442,107.458,107.079,963,10343563.0,0.35,0.19,0.201,1.81
292,2019-11-19,107.376,107.541,107.639,107.376,1003,10785345.0,0.24,0.09,0.099,1.89
293,2019-11-20,107.55,107.606,107.639,107.55,1168,12566052.0,0.08,0.06,0.065,2.2
294,2019-11-21,107.556,107.6,107.648,107.51,879,9458194.0,0.13,-0.01,-0.006,1.66
295,2019-11-22,107.55,107.565,107.598,107.503,516,5551901.0,0.09,-0.03,-0.035,0.97
296,2019-11-25,107.516,107.447,107.563,107.403,294,3161024.0,0.15,-0.11,-0.118,0.55
297,2019-11-26,107.412,107.491,107.548,107.412,1302,13990939.0,0.13,0.04,0.044,2.45
298,2019-11-27,107.581,107.569,107.68,107.521,403,4335312.0,0.15,0.07,0.078,0.76
299,2019-11-28,107.569,107.601,107.66,107.569,248,2669236.0,0.08,0.03,0.032,0.47
300,2019-11-29,107.552,107.6,107.68,107.552,594,6390757.0,0.12,0.0,-0.001,1.12
301,2019-12-02,107.55,107.691,107.75,107.528,25429,273851968.0,0.21,0.08,0.091,47.92
302,2019-12-03,107.641,107.672,107.707,107.542,10529,113402881.0,0.15,-0.02,-0.019,19.84
303,2019-12-04,107.673,107.823,107.9,107.673,727,7837582.0,0.21,0.14,0.151,1.37
304,2019-12-05,107.823,107.876,107.9,107.823,167,1800958.0,0.07,0.05,0.053,0.31
305,2019-12-06,107.841,107.845,107.87,107.629,184,1983987.0,0.22,-0.03,-0.031,0.35
306,2019-12-09,107.83,107.839,107.939,107.83,49,528456.0,0.1,-0.01,-0.006,0.09
307,2019-12-10,107.709,107.72,107.839,107.709,122,1315913.0,0.12,-0.11,-0.119,0.23
308,2019-12-11,107.726,107.748,107.79,107.719,248,2672119.0,0.07,0.03,0.028,0.47
309,2019-12-12,107.726,107.795,107.795,107.726,177,1908832.0,0.06,0.04,0.047,0.33
310,2019-12-13,107.781,107.723,107.782,107.686,460,4959377.0,0.09,-0.07,-0.072,0.87
311,2019-12-16,107.689,107.695,107.799,107.689,343,3694655.0,0.1,-0.03,-0.028,0.65
312,2019-12-17,107.7,107.5,107.7,107.5,289,3114006.0,0.19,-0.18,-0.195,0.55
313,2019-12-18,107.452,107.5,107.74,107.452,403,4334369.0,0.27,0.0,0.0,0.76
314,2019-12-19,107.452,107.53,107.764,107.402,7352,79216297.0,0.34,0.03,0.03,13.85
315,2019-12-20,107.763,107.705,108.004,107.506,7993,86284963.0,0.46,0.16,0.175,15.06
316,2019-12-23,107.755,108.13,108.132,107.755,1614,17449287.0,0.35,0.39,0.425,3.04
317,2019-12-24,108.178,108.21,108.319,108.178,3892,42152559.0,0.13,0.07,0.08,7.33
318,2019-12-25,108.26,108.31,108.399,108.226,3198,34636821.0,0.16,0.09,0.1,6.03
319,2019-12-26,108.309,108.449,108.455,108.309,2867,31091620.0,0.13,0.13,0.139,5.4
320,2019-12-27,108.39,108.451,108.461,108.351,3113,33759636.0,0.1,0.0,0.002,5.87
321,2019-12-30,108.39,108.444,108.49,108.3,239,2591484.0,0.18,-0.01,-0.007,0.45
322,2019-12-31,108.39,108.47,108.489,108.39,297,3220947.0,0.09,0.02,0.026,0.56
323,2020-01-02,108.352,108.351,108.453,108.35,616,6675862.0,0.09,-0.11,-0.119,1.16
324,2020-01-03,108.301,108.359,108.48,108.27,148,1603002.0,0.19,0.01,0.008,0.28
325,2020-01-06,108.408,108.5,108.547,108.286,261,2828773.0,0.24,0.13,0.141,0.49
326,2020-01-07,108.549,108.434,108.549,108.368,111,1204576.0,0.17,-0.06,-0.066,0.21
327,2020-01-08,108.434,108.438,108.54,108.352,331,3588714.0,0.17,0.0,0.004,0.62
328,2020-01-09,108.438,108.459,108.625,108.388,5661,61486024.0,0.22,0.02,0.021,10.67
329,2020-01-10,108.509,108.874,108.876,108.457,23625,257078573.0,0.39,0.38,0.415,44.52
330,2020-01-13,108.864,108.831,108.888,108.802,275,2993092.0,0.08,-0.04,-0.043,0.52
331,2020-01-14,108.831,108.741,108.85,108.737,361,3926810.0,0.1,-0.08,-0.09,0.68
332,2020-01-15,108.741,108.777,108.87,108.741,172,1870950.0,0.12,0.03,0.036,0.32
333,2020-01-16,108.731,108.75,108.81,108.731,155,1688105.0,0.07,-0.02,-0.027,0.29
334,2020-01-17,108.75,108.835,108.844,108.75,371,4036728.0,0.09,0.08,0.085,0.7
335,2020-01-20,108.835,108.947,108.947,108.788,223,2428151.0,0.15,0.1,0.112,0.42
336,2020-01-21,108.947,109.2,109.4,108.941,1238,13527486.0,0.42,0.23,0.253,2.33
337,2020-01-22,109.25,109.33,109.74,109.04,364,3982608.0,0.64,0.12,0.13,0.69
338,2020-01-23,109.38,109.663,109.76,109.38,530,5807253.0,0.35,0.3,0.333,1.0
339,2020-02-03,110.003,110.935,111.501,110.0,496,5490720.0,1.37,1.16,1.272,0.93
340,2020-02-04,110.73,110.845,110.994,110.72,204,2260567.0,0.25,-0.08,-0.09,0.38
341,2020-02-05,110.84,110.873,110.879,110.689,138,1529130.0,0.17,0.03,0.028,0.26
342,2020-02-06,110.688,110.875,110.977,110.688,176,1951096.0,0.26,0.0,0.002,0.33
343,2020-02-07,110.87,111.03,111.115,110.87,258,2864358.0,0.22,0.14,0.155,0.49
344,2020-02-10,111.03,111.222,111.245,111.03,518,5758436.0,0.19,0.17,0.192,0.98
345,2020-02-11,111.25,111.304,113.579,111.173,1250,13951190.0,2.16,0.07,0.082,2.36
346,2020-02-12,111.254,111.301,111.385,111.248,478,5320100.0,0.12,0.0,-0.003,0.9
347,2020-02-13,111.25,111.189,111.25,111.107,329,3657023.0,0.13,-0.1,-0.112,0.62
348,2020-02-14,111.14,111.177,111.183,111.102,201,2234708.0,0.07,-0.01,-0.012,0.38
349,2020-02-17,111.122,110.996,111.122,110.811,308,3420918.0,0.28,-0.16,-0.181,0.58
350,2020-02-18,111.0,110.78,111.002,110.6,476,5274240.0,0.36,-0.19,-0.216,0.9
351,2020-02-19,110.82,110.754,110.829,110.75,431,4774009.0,0.07,-0.02,-0.026,0.81
352,2020-02-20,110.75,110.6,110.787,110.542,297,3287360.0,0.22,-0.14,-0.154,0.56
353,2020-02-21,110.609,110.811,110.888,110.609,479,5305149.0,0.25,0.19,0.211,0.9
354,2020-02-24,110.821,111.042,111.15,110.821,376,4174446.0,0.3,0.21,0.231,0.71
355,2020-02-25,111.09,111.05,111.245,111.05,375,4167955.0,0.18,0.01,0.008,0.71
356,2020-02-26,111.1,111.141,111.238,111.061,325,3612375.0,0.16,0.08,0.091,0.61
357,2020-02-27,111.141,111.349,111.39,111.141,393,4373211.0,0.22,0.19,0.208,0.74
358,2020-02-28,111.39,111.7,112.499,111.35,1005,11232851.0,1.03,0.32,0.351,1.89
359,2020-03-02,111.75,111.71,111.899,111.7,575,6424403.0,0.18,0.01,0.01,1.08
360,2020-03-03,111.709,111.701,111.71,111.421,510,5692077.0,0.26,-0.01,-0.009,0.96
361,2020-03-04,111.716,111.901,111.923,111.716,822,9195355.0,0.19,0.18,0.2,1.55
362,2020-03-05,111.914,112.12,112.198,111.914,600,6726051.0,0.25,0.2,0.219,1.13
363,2020-03-06,112.1,112.545,112.56,112.1,451,5063818.0,0.41,0.38,0.425,0.85
364,2020-03-09,112.601,113.948,114.51,112.601,3870,44056161.0,1.7,1.25,1.403,7.29
365,2020-03-10,113.899,113.074,113.9,112.953,2559,29005028.0,0.83,-0.77,-0.874,4.82
366,2020-03-11,113.1,113.086,113.1,112.8,1513,17098663.0,0.27,0.01,0.012,2.85
367,2020-03-12,113.136,113.282,113.6,112.91,3295,37340906.0,0.61,0.17,0.196,6.21
368,2020-03-13,113.29,112.378,113.6,112.105,2345,26450445.0,1.32,-0.8,-0.904,4.42
369,2020-03-16,112.428,112.389,112.79,112.191,1491,16771608.0,0.53,0.01,0.011,2.81
370,2020-03-17,112.339,111.973,112.389,111.3,986,11043368.0,0.97,-0.37,-0.416,1.86
371,2020-03-18,111.81,112.035,112.099,111.68,1117,12496865.0,0.37,0.06,0.062,2.1
372,2020-03-19,111.985,111.73,112.077,111.718,883,9875204.0,0.32,-0.27,-0.305,1.66
373,2020-03-20,111.726,111.7,111.77,111.581,1665,18590544.0,0.17,-0.03,-0.03,3.14
374,2020-03-23,112.01,112.29,112.4,112.01,1631,18306625.0,0.35,0.53,0.59,3.07
375,2020-03-24,112.282,112.476,112.76,112.05,1636,18388686.0,0.63,0.17,0.186,3.08
376,2020-03-25,112.47,112.485,112.57,112.222,1333,14985699.0,0.31,0.01,0.009,2.51
377,2020-03-26,112.485,112.651,112.7,112.46,2982,33583662.0,0.21,0.15,0.166,5.62
378,2020-03-27,112.6,112.677,113.0,112.515,3291,37094272.0,0.43,0.02,0.026,6.2
379,2020-03-30,112.65,112.705,112.84,112.631,3126,35232794.0,0.19,0.02,0.028,5.89
380,2020-03-31,112.605,112.815,112.815,112.6,2899,32673771.0,0.19,0.1,0.11,5.46
381,2020-04-01,112.828,112.97,112.999,112.828,2908,32845389.0,0.15,0.14,0.155,5.48
382,2020-04-02,112.81,112.933,113.13,112.81,2882,32590286.0,0.28,-0.03,-0.037,5.43
383,2020-04-03,112.916,112.934,113.047,112.91,2438,27545351.0,0.12,0.0,0.001,4.59
384,2020-04-07,112.984,113.394,113.462,112.961,2675,30292615.0,0.44,0.41,0.46,5.04
385,2020-04-08,113.444,113.61,113.669,113.403,2923,33198113.0,0.23,0.19,0.216,5.51
386,2020-04-09,113.682,113.493,113.692,113.4,3322,37713566.0,0.26,-0.1,-0.117,6.26
387,2020-04-10,113.49,113.381,113.655,113.3,3203,36339941.0,0.31,-0.1,-0.112,6.04
388,2020-04-13,113.38,113.467,113.488,113.217,3447,39103236.0,0.24,0.08,0.086,6.5
389,2020-04-14,113.5,113.429,113.582,113.391,2862,32492083.0,0.17,-0.03,-0.038,5.39
390,2020-04-15,113.5,113.572,113.584,113.5,2264,25707701.0,0.07,0.13,0.143,4.27
391,2020-04-16,113.622,113.877,113.97,113.57,2421,27545813.0,0.35,0.27,0.305,4.56
392,2020-04-17,113.877,113.778,114.135,113.708,2526,28763699.0,0.37,-0.09,-0.099,4.76
393,2020-04-20,113.781,113.431,114.02,113.385,3919,44534478.0,0.56,-0.3,-0.347,7.39
394,2020-04-21,113.46,113.43,113.478,113.345,1662,18848617.0,0.12,0.0,-0.001,3.13
395,2020-04-22,113.478,113.714,113.762,113.435,3557,40428902.0,0.29,0.25,0.284,6.7
396,2020-04-23,113.66,114.26,114.356,113.6,3575,40754024.0,0.66,0.48,0.546,6.74
397,2020-04-24,114.313,114.532,114.79,114.232,3937,45105962.0,0.49,0.24,0.272,7.42
398,2020-04-27,114.4,114.504,114.705,114.2,4460,51054133.0,0.44,-0.02,-0.028,8.4
399,2020-04-28,114.4,114.634,114.7,114.322,4798,54950452.0,0.33,0.11,0.13,9.04
400,2020-04-29,114.6,114.749,114.9,114.568,3394,38943310.0,0.29,0.1,0.115,6.4
401,2020-04-30,114.602,114.501,114.7,114.405,4498,51529888.0,0.26,-0.22,-0.248,8.48
402,2020-05-06,114.551,114.289,114.551,114.23,4056,46377444.0,0.28,-0.19,-0.212,7.64
403,2020-05-07,114.289,113.755,114.289,113.7,4300,48984471.0,0.52,-0.47,-0.534,8.1
404,2020-05-08,113.989,113.472,113.989,113.2,7292,82694244.0,0.69,-0.25,-0.283,13.74
405,2020-05-11,113.581,112.922,113.581,112.913,7424,84039141.0,0.59,-0.48,-0.55,13.99
406,2020-05-12,112.921,113.235,113.249,112.921,6558,74184644.0,0.29,0.28,0.313,12.36
407,2020-05-13,113.021,112.979,113.35,112.954,7505,84937603.0,0.35,-0.23,-0.256,14.14
408,2020-05-14,112.985,112.928,113.048,112.555,8492,95777202.0,0.44,-0.05,-0.051,16.0
409,2020-05-15,112.935,113.132,113.142,112.768,9347,105600908.0,0.33,0.18,0.204,17.61
410,2020-05-18,112.942,112.637,113.097,112.616,6826,76945362.0,0.43,-0.44,-0.495,12.86
411,2020-05-19,112.52,112.784,112.822,112.349,6701,75463602.0,0.42,0.13,0.147,12.63
412,2020-05-20,112.699,112.989,112.992,112.695,6911,77965888.0,0.26,0.18,0.205,13.02
413,2020-05-21,112.766,113.039,113.104,112.766,6041,68274998.0,0.3,0.04,0.05,11.38
414,2020-05-22,113.155,113.564,113.566,113.085,8607,97580549.0,0.43,0.46,0.525,16.22
415,2020-05-25,113.514,113.203,113.514,113.12,8066,91350956.0,0.35,-0.32,-0.361,15.2
416,2020-05-26,113.251,112.786,113.331,112.648,6599,74475755.0,0.6,-0.37,-0.417,12.44
417,2020-05-27,112.8,112.784,112.93,112.63,7698,86823089.0,0.27,0.0,-0.002,14.51
418,2020-05-28,112.765,113.109,113.166,112.762,8620,97389335.0,0.36,0.29,0.325,16.24
419,2020-05-29,113.03,112.733,113.16,112.688,7540,85148869.0,0.42,-0.33,-0.376,14.21
420,2020-06-01,112.783,112.401,112.783,112.36,7071,79609223.0,0.38,-0.29,-0.332,13.33
421,2020-06-02,112.498,112.063,112.498,111.922,8588,96236222.0,0.51,-0.3,-0.338,16.18
422,2020-06-03,112.013,111.872,112.013,111.596,6630,74093610.0,0.37,-0.17,-0.191,12.49
423,2020-06-04,111.9,111.499,111.922,111.494,7576,84629278.0,0.38,-0.33,-0.373,14.28
424,2020-06-05,111.55,111.403,111.64,111.329,7019,78239357.0,0.28,-0.09,-0.096,13.23
425,2020-06-08,111.402,111.781,111.782,111.332,7628,85169204.0,0.4,0.34,0.378,14.37
426,2020-06-09,111.83,111.761,111.952,111.752,7346,82187504.0,0.18,-0.02,-0.02,13.84
427,2020-06-10,111.791,111.731,111.964,111.637,7057,78899577.0,0.29,-0.03,-0.03,13.3
428,2020-06-11,111.805,112.223,112.249,111.805,9808,109835629.0,0.4,0.44,0.492,18.48
429,2020-06-12,112.39,112.318,112.75,112.255,7115,79951624.0,0.44,0.08,0.095,13.41
430,2020-06-15,112.46,112.619,112.647,112.28,6957,78294580.0,0.33,0.27,0.301,13.11
431,2020-06-16,112.2,111.787,112.2,111.76,8620,96455560.0,0.39,-0.74,-0.832,16.24
432,2020-06-17,111.837,111.694,111.837,111.456,6397,71445171.0,0.34,-0.08,-0.093,12.06
433,2020-06-18,111.98,111.513,111.98,111.418,11495,128349349.0,0.5,-0.16,-0.181,21.66
434,2020-06-19,111.543,111.54,111.608,111.43,10812,120564829.0,0.16,0.02,0.027,20.38
435,2020-06-22,111.54,111.56,111.621,111.43,8663,96614830.0,0.17,0.02,0.02,16.33
436,2020-06-23,111.491,111.01,111.57,110.9,6521,72549738.0,0.6,-0.49,-0.55,12.29
437,2020-06-24,111.2,111.52,111.558,111.143,7831,87233113.0,0.37,0.46,0.51,14.76
438,2020-06-29,111.499,111.566,111.595,111.405,5882,65613261.0,0.17,0.04,0.046,11.08
439,2020-06-30,111.5,111.463,111.533,111.35,6541,72883953.0,0.16,-0.09,-0.103,12.33
440,2020-07-01,111.5,111.566,111.6,111.47,4917,54848219.0,0.12,0.09,0.103,9.27
441,2020-07-02,111.5,111.716,111.962,111.405,8040,89745657.0,0.5,0.13,0.15,15.15
442,2020-07-03,111.501,111.6,111.681,111.374,6205,69185780.0,0.27,-0.1,-0.116,11.69
443,2020-07-06,111.435,110.585,111.435,110.481,5995,66427157.0,0.85,-0.91,-1.015,11.3
444,2020-07-07,110.43,110.116,110.43,110.041,5566,61305906.0,0.35,-0.42,-0.469,10.49
445,2020-07-08,110.2,109.756,110.2,109.747,5178,56936441.0,0.41,-0.33,-0.36,9.76
446,2020-07-09,109.755,109.567,109.756,109.161,10859,118815058.0,0.54,-0.17,-0.189,20.46
447,2020-07-10,109.78,109.839,110.011,109.65,10943,120208279.0,0.33,0.25,0.272,20.62
448,2020-07-13,109.8,109.651,109.812,109.504,8603,94308957.0,0.28,-0.17,-0.188,16.21
449,2020-07-14,109.815,110.088,110.138,109.815,9012,99164906.0,0.29,0.4,0.437,16.98
450,2020-07-15,110.081,110.483,110.499,109.8,8464,93311619.0,0.63,0.36,0.395,15.95
451,2020-07-16,110.309,110.744,110.782,110.309,10255,113514684.0,0.43,0.24,0.261,19.33
452,2020-07-17,110.748,110.445,110.77,110.362,8189,90603618.0,0.37,-0.27,-0.299,15.43
453,2020-07-20,110.395,110.334,110.401,110.118,6754,74509402.0,0.26,-0.1,-0.111,12.73
454,2020-07-21,110.844,110.393,110.844,110.27,8108,89498357.0,0.52,0.05,0.059,15.28
455,2020-07-22,110.412,111.077,111.11,110.29,8002,88489774.0,0.74,0.62,0.684,15.08
456,2020-07-23,111.0,111.208,111.29,110.95,9668,107461389.0,0.31,0.12,0.131,18.22
457,2020-07-24,111.21,111.393,111.424,111.152,9134,101645251.0,0.24,0.17,0.185,17.21
458,2020-07-27,111.25,111.445,111.474,111.204,6444,71761371.0,0.24,0.05,0.052,12.14
459,2020-07-28,111.435,111.151,111.435,111.1,6828,75907453.0,0.3,-0.26,-0.294,12.87
460,2020-07-29,111.35,110.983,111.35,110.89,6622,73527491.0,0.41,-0.15,-0.168,12.48
461,2020-07-30,110.9,110.763,110.91,110.71,5668,62805285.0,0.18,-0.2,-0.22,10.68
462,2020-07-31,110.77,110.361,110.77,110.336,7204,79546954.0,0.39,-0.36,-0.402,13.58
463,2020-08-03,110.368,110.442,110.451,110.133,7118,78560151.0,0.29,0.07,0.081,13.41
464,2020-08-04,110.44,110.463,110.552,110.36,5918,65375623.0,0.17,0.02,0.021,11.15
465,2020-08-05,110.45,110.606,110.674,110.45,5740,63469872.0,0.2,0.13,0.143,10.82
466,2020-08-06,110.405,110.646,110.674,110.405,6498,71880234.0,0.24,0.04,0.04,12.25
467,2020-08-07,110.64,110.51,110.69,110.45,6549,72406614.0,0.22,-0.12,-0.136,12.34
468,2020-08-10,110.52,110.616,110.62,110.45,6274,69346857.0,0.15,0.1,0.106,11.82
469,2020-08-11,110.616,110.488,110.639,110.467,6740,74495449.0,0.16,-0.12,-0.128,12.7
470,2020-08-12,110.515,110.314,110.789,110.215,6722,74252803.0,0.52,-0.16,-0.174,12.67
471,2020-08-13,110.313,110.597,110.597,110.312,6902,76280599.0,0.26,0.26,0.283,13.01
472,2020-08-14,110.597,110.636,110.768,110.572,4881,54023049.0,0.18,0.04,0.039,9.2
473,2020-08-17,110.637,110.726,110.76,110.636,4165,46118665.0,0.11,0.08,0.09,7.85
474,2020-08-18,110.724,110.758,110.792,110.716,3363,37250535.0,0.07,0.03,0.032,6.34
475,2020-08-19,110.74,110.579,110.758,110.56,4913,54387259.0,0.18,-0.16,-0.179,9.26
476,2020-08-20,110.55,110.322,110.615,110.31,7295,80583781.0,0.28,-0.23,-0.257,13.75
477,2020-08-21,110.373,110.36,110.401,110.309,4795,52916412.0,0.08,0.03,0.038,9.04
478,2020-08-24,110.37,110.342,110.438,110.143,5942,65550213.0,0.27,-0.02,-0.018,11.2
479,2020-08-25,110.341,110.034,110.342,109.961,7628,83955422.0,0.35,-0.28,-0.308,14.37
480,2020-08-26,110.044,109.89,110.117,109.849,5836,64217808.0,0.24,-0.13,-0.144,11.0
481,2020-08-27,109.89,109.957,110.015,109.881,7104,78117831.0,0.12,0.06,0.067,13.39
482,2020-08-28,110.006,109.645,110.006,109.618,6955,76323099.0,0.35,-0.28,-0.312,13.11
483,2020-08-31,109.631,109.724,109.812,109.518,7638,83808118.0,0.27,0.07,0.079,14.39
484,2020-09-01,109.8,110.117,110.191,109.7,6959,76533636.0,0.45,0.36,0.393,13.11
485,2020-09-02,110.107,109.962,110.107,109.848,5936,65281582.0,0.24,-0.14,-0.155,11.19
486,2020-09-03,109.962,110.266,110.273,109.723,8397,92303430.0,0.5,0.28,0.304,15.82
487,2020-09-04,110.216,110.291,110.408,110.16,11500,126841936.0,0.22,0.02,0.025,21.67
488,2020-09-07,110.339,110.048,110.36,109.971,11450,126031009.0,0.35,-0.22,-0.243,21.58
489,2020-09-08,110.139,110.397,110.45,109.99,11032,121713619.0,0.42,0.32,0.349,20.79
490,2020-09-09,110.172,110.683,110.687,110.172,12264,135503610.0,0.47,0.26,0.286,23.11
491,2020-09-10,110.65,110.746,110.78,110.458,11195,123856202.0,0.29,0.06,0.063,21.1
492,2020-09-11,110.769,110.183,110.769,110.177,11196,123578617.0,0.53,-0.51,-0.563,21.1
493,2020-09-14,109.922,109.797,110.031,109.76,7131,78358775.0,0.25,-0.35,-0.386,13.44
494,2020-09-15,109.78,110.212,110.217,109.733,10725,117999255.0,0.44,0.38,0.415,20.21
495,2020-09-16,110.0,110.25,110.35,110.0,7603,83811823.0,0.32,0.03,0.038,14.33
496,2020-09-17,110.102,110.195,110.378,110.102,13716,151205933.0,0.25,-0.05,-0.055,25.85
497,2020-09-18,110.11,110.216,110.471,110.11,10892,120173079.0,0.33,0.02,0.021,20.53
498,2020-09-21,110.166,110.718,110.729,110.166,9576,105825266.0,0.51,0.46,0.502,18.05
499,2020-09-22,110.6,110.898,112.933,110.6,12916,143156279.0,2.11,0.16,0.18,24.34
500,2020-09-23,110.8,110.653,110.898,110.558,13437,148732480.0,0.31,-0.22,-0.245,25.32
501,2020-09-24,110.68,110.605,110.807,110.527,11139,123272937.0,0.25,-0.04,-0.048,20.99
502,2020-09-25,110.61,110.453,110.611,110.421,12511,138257874.0,0.17,-0.14,-0.152,23.58
